CCAA,DELITO,EDAD,SEXO,ANYO,FRECUENCIA
CATALUnyA,    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2013,0
CATALUnyA,    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2013,0
CATALUnyA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2013,0
CATALUnyA,    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2013,2
CATALUnyA,    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2013,0
CATALUnyA,    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2013,1
CATALUnyA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2013,0
COMUNITAT VALENCIANA,    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2013,1
COMUNITAT VALENCIANA,    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2013,2
COMUNITAT VALENCIANA,    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2013,2
COMUNITAT VALENCIANA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2013,0
COMUNITAT VALENCIANA,    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2013,5
COMUNITAT VALENCIANA,    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2013,0
COMUNITAT VALENCIANA,    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2013,1
COMUNITAT VALENCIANA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2013,0
EXTREMADURA,    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2013,0
EXTREMADURA,    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2013,0
EXTREMADURA,    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2013,0
EXTREMADURA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2013,0
EXTREMADURA,    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2013,0
EXTREMADURA,    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2013,0
EXTREMADURA,    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2013,0
EXTREMADURA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2013,0
GALICIA,    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2013,0
GALICIA,    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2013,3
GALICIA,    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2013,0
GALICIA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2013,0
GALICIA,    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2013,1
GALICIA,    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2013,0
GALICIA,    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2013,0
GALICIA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2013,0
MADRID (COMUNIDAD DE),    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2013,1
MADRID (COMUNIDAD DE),    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2013,0
MADRID (COMUNIDAD DE),    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2013,0
MADRID (COMUNIDAD DE),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2013,0
MADRID (COMUNIDAD DE),    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2013,4
MADRID (COMUNIDAD DE),    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2013,1
MADRID (COMUNIDAD DE),    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2013,0
MADRID (COMUNIDAD DE),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2013,0
MURCIA (REGION DE),    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2013,0
MURCIA (REGION DE),    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2013,0
MURCIA (REGION DE),    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2013,0
MURCIA (REGION DE),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2013,0
MURCIA (REGION DE),    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2013,1
MURCIA (REGION DE),    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2013,0
MURCIA (REGION DE),    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2013,1
MURCIA (REGION DE),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2013,0
NAVARRA (COMUNIDAD FORAL DE),    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2013,0
NAVARRA (COMUNIDAD FORAL DE),    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2013,0
NAVARRA (COMUNIDAD FORAL DE),    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2013,0
NAVARRA (COMUNIDAD FORAL DE),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2013,0
NAVARRA (COMUNIDAD FORAL DE),    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2013,0
NAVARRA (COMUNIDAD FORAL DE),    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2013,0
NAVARRA (COMUNIDAD FORAL DE),    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2013,0
NAVARRA (COMUNIDAD FORAL DE),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2013,0
PAIS VASCO,    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2013,0
PAIS VASCO,    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2013,0
PAIS VASCO,    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2013,0
PAIS VASCO,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2013,0
PAIS VASCO,    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2013,0
PAIS VASCO,    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2013,0
PAIS VASCO,    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2013,0
PAIS VASCO,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2013,0
RIOJA (LA),    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2013,0
RIOJA (LA),    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2013,0
RIOJA (LA),    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2013,0
RIOJA (LA),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2013,0
RIOJA (LA),    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2013,0
RIOJA (LA),    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2013,0
RIOJA (LA),    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2013,1
RIOJA (LA),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE CEUTA,    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE CEUTA,    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE CEUTA,    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE CEUTA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE CEUTA,    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE CEUTA,    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE CEUTA,    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE CEUTA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE MELILLA,    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE MELILLA,    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE MELILLA,    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE MELILLA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE MELILLA,    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE MELILLA,    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE MELILLA,    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE MELILLA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2013,0
ANDALUCIA,    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2014,0
ANDALUCIA,    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2014,3
ANDALUCIA,    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2014,0
ANDALUCIA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2014,0
ANDALUCIA,    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2014,3
ANDALUCIA,    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2014,0
ANDALUCIA,    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2014,1
ANDALUCIA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2014,0
ARAGON,    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2014,0
ARAGON,    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2014,0
ARAGON,    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2014,2
ARAGON,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2014,0
ARAGON,    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2014,0
ARAGON,    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2014,0
ARAGON,    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2014,1
ARAGON,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2014,0
ASTURIAS (PRINCIPADO DE),    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2014,0
ASTURIAS (PRINCIPADO DE),    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2014,1
ASTURIAS (PRINCIPADO DE),    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2014,0
ASTURIAS (PRINCIPADO DE),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2014,0
ASTURIAS (PRINCIPADO DE),    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2014,1
ASTURIAS (PRINCIPADO DE),    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2014,0
ASTURIAS (PRINCIPADO DE),    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2014,0
ASTURIAS (PRINCIPADO DE),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2014,0
BALEARS (ILLES),    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2014,0
BALEARS (ILLES),    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2014,0
BALEARS (ILLES),    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2014,0
BALEARS (ILLES),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2014,0
BALEARS (ILLES),    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2014,2
BALEARS (ILLES),    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2014,0
BALEARS (ILLES),    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2014,1
BALEARS (ILLES),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2014,0
CANARIAS,    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2014,0
CANARIAS,    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2014,2
CANARIAS,    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2014,0
CANARIAS,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2014,0
CANARIAS,    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2014,2
CANARIAS,    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2014,0
CANARIAS,    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2014,3
CANARIAS,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2014,0
CANTABRIA,    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2014,0
CANTABRIA,    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2014,0
CANTABRIA,    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2014,0
CANTABRIA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2014,0
CANTABRIA,    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2014,0
CANTABRIA,    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2014,0
CANTABRIA,    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2014,0
CANTABRIA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2014,0
CASTILLA Y LEON,    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2014,0
CASTILLA Y LEON,    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2014,0
CASTILLA Y LEON,    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2014,1
CASTILLA Y LEON,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2014,0
CASTILLA Y LEON,    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2014,1
CASTILLA Y LEON,    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2014,0
CASTILLA Y LEON,    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2014,1
CASTILLA Y LEON,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2014,0
CASTILLA - LA MANCHA,    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2014,0
CASTILLA - LA MANCHA,    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2014,0
CASTILLA - LA MANCHA,    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2014,0
CASTILLA - LA MANCHA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2014,0
CASTILLA - LA MANCHA,    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2014,0
CASTILLA - LA MANCHA,    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2014,0
CASTILLA - LA MANCHA,    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2014,0
CASTILLA - LA MANCHA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2014,0
CATALUnyA,    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2014,0
CATALUnyA,    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2014,1
CATALUnyA,    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2014,0
CATALUnyA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2014,1
CATALUnyA,    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2014,4
CATALUnyA,    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2014,0
CATALUnyA,    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2014,1
CATALUnyA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2014,0
COMUNITAT VALENCIANA,    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2014,0
COMUNITAT VALENCIANA,    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2014,5
COMUNITAT VALENCIANA,    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2014,0
COMUNITAT VALENCIANA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2014,0
COMUNITAT VALENCIANA,    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2014,6
COMUNITAT VALENCIANA,    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2014,0
COMUNITAT VALENCIANA,    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2014,0
COMUNITAT VALENCIANA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2014,0
EXTREMADURA,    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2014,0
EXTREMADURA,    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2014,0
EXTREMADURA,    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2014,0
EXTREMADURA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2014,0
EXTREMADURA,    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2014,0
EXTREMADURA,    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2014,0
EXTREMADURA,    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2014,0
EXTREMADURA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2014,0
GALICIA,    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2014,0
GALICIA,    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2014,1
GALICIA,    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2014,0
GALICIA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2014,0
GALICIA,    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2014,0
GALICIA,    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2014,0
GALICIA,    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2014,0
GALICIA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2014,0
MADRID (COMUNIDAD DE),    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2014,0
MADRID (COMUNIDAD DE),    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2014,3
MADRID (COMUNIDAD DE),    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2014,1
MADRID (COMUNIDAD DE),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2014,0
MADRID (COMUNIDAD DE),    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2014,0
MADRID (COMUNIDAD DE),    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2014,0
MADRID (COMUNIDAD DE),    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2014,3
MADRID (COMUNIDAD DE),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2014,0
MURCIA (REGION DE),    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2014,0
MURCIA (REGION DE),    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2014,1
MURCIA (REGION DE),    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2014,0
MURCIA (REGION DE),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2014,0
MURCIA (REGION DE),    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2014,1
MURCIA (REGION DE),    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2014,0
MURCIA (REGION DE),    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2014,0
MURCIA (REGION DE),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2014,0
NAVARRA (COMUNIDAD FORAL DE),    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2014,0
NAVARRA (COMUNIDAD FORAL DE),    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2014,1
NAVARRA (COMUNIDAD FORAL DE),    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2014,0
NAVARRA (COMUNIDAD FORAL DE),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2014,0
NAVARRA (COMUNIDAD FORAL DE),    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2014,0
NAVARRA (COMUNIDAD FORAL DE),    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2014,0
NAVARRA (COMUNIDAD FORAL DE),    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2014,0
NAVARRA (COMUNIDAD FORAL DE),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2014,0
PAIS VASCO,    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2014,0
PAIS VASCO,    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2014,0
PAIS VASCO,    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2014,0
PAIS VASCO,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2014,0
PAIS VASCO,    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2014,0
PAIS VASCO,    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2014,0
PAIS VASCO,    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2014,0
PAIS VASCO,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2014,0
RIOJA (LA),    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2014,0
RIOJA (LA),    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2014,0
RIOJA (LA),    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2014,0
RIOJA (LA),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2014,0
RIOJA (LA),    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2014,0
RIOJA (LA),    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2014,0
RIOJA (LA),    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2014,0
RIOJA (LA),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE CEUTA,    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE CEUTA,    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE CEUTA,    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE CEUTA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE CEUTA,    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE CEUTA,    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE CEUTA,    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE CEUTA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE MELILLA,    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE MELILLA,    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE MELILLA,    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE MELILLA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE MELILLA,    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE MELILLA,    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE MELILLA,    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE MELILLA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2014,0
ANDALUCIA,    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2015,1
ANDALUCIA,    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2015,4
ANDALUCIA,    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2015,1
ANDALUCIA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2015,0
ANDALUCIA,    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2015,4
ANDALUCIA,    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2015,0
ANDALUCIA,    FRAUDE INFORMATICO,Mayores de 65 anyos,Masculino,2015,4
ANDALUCIA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,Mayores de 65 anyos,Masculino,2015,0
ARAGON,    ACCESO  E INTERCEPTACION ILICITA,Mayores de 65 anyos,Masculino,2015,0
ARAGON,    AMENAZAS Y COACCIONES,Mayores de 65 anyos,Masculino,2015,0
ARAGON,    CONTRA EL HONOR,Mayores de 65 anyos,Masculino,2015,0
ARAGON,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,Mayores de 65 anyos,Masculino,2015,0
ARAGON,    DELITOS SEXUALES,Mayores de 65 anyos,Masculino,2015,0
ARAGON,    FALSIFICACION INFORMATICA,Mayores de 65 anyos,Masculino,2015,0
